"ID","City","Type","Make","Model","Year","Color","Trim","CreatedAt","Days","Trips","T/D","$day","Busy30","Gross30","Gross365","Plan","Favs","Reviews","StarHost","URL","Features","Avg Market $*","Depreciation Y1*","Insurance Y*","Maintenance Y*","Avg Repairs Y*"
"2072487","Montréal, QC","SUV","Toyota","RAV4","2019","","XLE","6/10/2023","69","1","0.01","150","0","0","527","Turo Standard","9","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/toyota/rav4/2072487","Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, Child seat","25671","2731","2118","1342","756"
"2166655","Montréal, QC","SUV","Toyota","RAV4","2015","","XLE","8/9/2023","9","0","0.00","114","3","249","249","Turo Standard","0","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/toyota/rav4/2166655","All-wheel drive, Android Auto, AUX input, Backup camera, Bluetooth, Heated seats","16782","1925","1888","1573","1033"
"1749720","Montréal, QC","SUV","Toyota","RAV4","2022","BLACK","LE","10/18/2022","304","8","0.03","120","5","619","1374","Turo Standard","31","8","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/toyota/rav4/1749720","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, Heated seats, Snow tires or chains, Sunroof, USB charger, USB input","36406","","","",""
"2114613","Laval, QC","SUV","Toyota","RAV4","2015","","LE","7/7/2023","42","0","0.00","100","4","420","564","Turo Standard","7","0","false","https://turo.com/ca/en/suv-rental/canada/laval-qc/toyota/rav4/2114613","AUX input, Backup camera, Heated seats, Keyless entry, USB charger, USB input","15977","1974","1894","1583","1033"
"2159999","Montréal, QC","SUV","Toyota","RAV4","2018","","XLE","8/4/2023","14","1","0.07","116","1","109","109","Turo Standard","3","1","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/toyota/rav4/2159999","All-wheel drive, Android Auto, AUX input, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, Pet friendly, Snow tires or chains, Sunroof, USB charger, USB input","22315","2520","2057","1421","848"
"2143165","Terrebonne, QC","SUV","Toyota","RAV4","2021","","XLE","7/25/2023","24","0","0.00","122","0","0","0","Turo Standard","0","0","false","https://turo.com/ca/en/suv-rental/canada/terrebonne-qc/toyota/rav4/2143165","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Snow tires or chains, Sunroof, USB charger, USB input","38115","3306","2265","1140","523"
"2138439","Montréal, QC","SUV","Toyota","RAV4 Hybrid","2021","","LE","7/22/2023","27","3","0.11","132","3","436","436","Turo Standard","5","3","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/toyota/rav4-hybrid/2138439","All-wheel drive, Apple CarPlay, Backup camera, Bluetooth, Heated seats, Snow tires or chains, USB charger, USB input","40504","3628","1451","2164","1033"
"2164094","Montréal, QC","SUV","Toyota","RAV4 Hybrid","2019","","Limited","8/7/2023","11","0","0.00","220","5","866","866","Turo Standard","0","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/toyota/rav4-hybrid/2164094","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Snow tires or chains, Sunroof, USB charger, USB input","33403","3561","2169","1462","809"
"2026054","Montréal, QC","SUV","Toyota","RAV4 Prime","2023","","SE","5/11/2023","99","5","0.05","140","5","780","2593","Turo Standard","37","4","true","https://turo.com/ca/en/suv-rental/canada/montreal-qc/toyota/rav4-prime/2026054","All-wheel drive, Android Auto, Apple CarPlay, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Long-term car, Sunroof, Toll pass, USB charger, USB input","54628","","","",""
"2129742","Montréal, QC","SUV","Toyota","RAV4 Prime","2021","","SE","7/17/2023","32","0","0.00","156","3","495","495","Turo Standard","1","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/toyota/rav4-prime/2129742","All-wheel drive, Android Auto, Apple CarPlay, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, Snow tires or chains, USB charger, USB input","53849","","","",""
"2090263","Montréal, QC","CAR","Lexus","RC","2023","BLACK","RC 350","6/22/2023","57","0","0.00","250","24","4200","4200","Turo Standard","7","0","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/lexus/rc/2090263","All-wheel drive, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Sunroof, USB charger, USB input","67917","","","",""
"1620503","Laval, QC","SUV","Acura","RDX","2020","GRAY","","7/27/2022","387","13","0.03","140","12","1560","7975","Turo Standard","47","13","true","https://turo.com/ca/en/suv-rental/canada/laval-qc/acura/rdx/1620503","All-wheel drive, Android Auto, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Long-term car, Sunroof, USB charger, USB input","31805","3216","1451","2164","1033"
"2176195","Montréal, QC","CAR","Kia","Rio","2014","","","8/15/2023","3","0","0.00","86","0","0","0","Turo Standard","0","0","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/kia/rio/2176195","Snow tires or chains, USB input","8996","1462","1785","1483","1033"
"2028186","Montréal, QC","SUV","Nissan","Rogue","2016","GRAY","","5/12/2023","98","1","0.01","112","18","1170","3855","Turo Standard","5","1","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/nissan/rogue/2028186","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Bluetooth, Pet friendly, USB charger, USB input","14157","2105","1943","1538","998"
"2042879","Longueuil, QC","SUV","Nissan","Rogue","2019","","SV","5/22/2023","88","9","0.10","122","9","997","3313","Turo Standard","27","6","false","https://turo.com/ca/en/suv-rental/canada/longueuil-qc/nissan/rogue/2042879","All-wheel drive, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Long-term car, Snow tires or chains, USB charger, USB input","19957","2321","2085","1263","721"
"2174210","Montréal, QC","SUV","Nissan","Rogue","2019","BLACK","SV","8/14/2023","4","0","0.00","122","0","0","0","Turo Standard","1","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/nissan/rogue/2174210","Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, Heated seats, USB charger, USB input","19661","2438","2095","1288","732"
"1468789","Montréal, QC","SUV","Nissan","Rogue","2010","BLACK","SL","5/1/2022","474","51","0.11","93","27","2864","12802","Turo Standard","83","42","true","https://turo.com/ca/en/suv-rental/canada/montreal-qc/nissan/rogue/1468789","All-wheel drive, AUX input, Bike rack, Bluetooth, Child seat, Heated seats, Long-term car, Snow tires or chains, Sunroof","6229","1171","1602","1472","1033"
"1680789","Montréal, QC","SUV","Nissan","Rogue","2017","","S","8/31/2022","352","46","0.13","108","15","1762","9711","Turo Standard","56","38","true","https://turo.com/ca/en/suv-rental/canada/montreal-qc/nissan/rogue/1680789","Long-term car","16910","2186","1988","1458","916"
"2144788","Mont-Royal, QC","SUV","Nissan","Rogue","2020","","S","7/26/2023","23","3","0.13","119","10","1190","1190","Turo Standard","4","3","false","https://turo.com/ca/en/suv-rental/canada/mont-royal-qc/nissan/rogue/2144788","All-wheel drive, Android Auto, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats","21741","2453","2146","1158","609"
"2116573","Côte Saint-Luc, QC","SUV","Nissan","Rogue","2020","","","7/9/2023","40","0","0.00","119","0","0","0","Turo Standard","2","0","false","https://turo.com/ca/en/suv-rental/canada/cote-saint-luc-qc/nissan/rogue/2116573","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Sunroof, USB charger, USB input","22317","2495","2150","1166","612"
"1849258","Montréal, QC","SUV","Nissan","Rogue","2021","WHITE","","1/4/2023","226","0","0.00","150","0","0","186","Turo Standard","4","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/nissan/rogue/1849258","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Bluetooth, Child seat, Convertible, GPS, Heated seats, Keyless entry, Snow tires or chains, Sunroof, USB charger, USB input","","2661","1451","2164","1033"
"2166544","Dorval, QC","SUV","Nissan","Rogue","2014","GRAY","","8/9/2023","9","0","0.00","120","2","200","200","Turo Standard","1","0","false","https://turo.com/ca/en/suv-rental/canada/dorval-qc/nissan/rogue/2166544","Long-term car","12042","1669","1821","1544","1033"
"2179733","Pointe-Claire, QC","SUV","Nissan","Rogue","2014","","SV","8/17/2023","1","0","0.00","79","0","0","0","Turo Standard","0","0","false","https://turo.com/ca/en/suv-rental/canada/pointe-claire-qc/nissan/rogue/2179733","All-wheel drive, Android Auto, Backup camera, Bluetooth, GPS, Heated seats, Keyless entry, Pet friendly, Sunroof, USB charger, USB input","15999","2024","1867","1621","1033"
"595357","mercier, QC","SUV","Nissan","Rogue","2014","SILVER","","4/14/2019","1587","2","0.00","109","8","708","708","Turo Standard","12","2","false","https://turo.com/ca/en/suv-rental/canada/mercier-qc/nissan/rogue/595357","All-wheel drive, Bluetooth, Heated seats, Snow tires or chains, Sunroof, USB input","12077","1771","1836","1569","1033"
"1528249","Terrebonne, QC","SUV","Nissan","Rogue","2017","BLUE","","6/5/2022","439","4","0.01","124","14","924","1647","Turo Standard","7","2","true","https://turo.com/ca/en/suv-rental/canada/terrebonne-qc/nissan/rogue/1528249","All-wheel drive, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Snow tires or chains, Sunroof, Toll pass, USB charger, USB input","16910","2186","1988","1458","916"
"1978678","Montréal, QC","SUV","Nissan","Rogue Sport","2017","BLACK","SV","4/8/2023","132","29","0.22","115","17","1985","5128","Turo Standard","59","26","true","https://turo.com/ca/en/suv-rental/canada/montreal-qc/nissan/rogue-sport/1978678","All-wheel drive, AUX input, Backup camera, Bluetooth, Heated seats, Long-term car, Pet friendly, USB input","17159","2039","1972","1422","900"
"2101758","Montréal, QC","CAR","Audi","RS 5","2021","GRAY","Base","6/29/2023","50","0","0.00","500","12","4008","10018","Turo Standard","16","0","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/audi/rs-5/2101758","All-wheel drive, Apple CarPlay, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Snow tires or chains, Sunroof, USB charger, USB input","74888","","","",""
"2093399","Montreal, QC","CAR","Mercedes-Benz","S-Class","2015","","S 550","6/24/2023","55","2","0.04","220","0","0","0","Turo Standard","56","2","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/mercedes-benz/s-class/2093399","All-wheel drive, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Snow tires or chains, USB charger, USB input","33051","4900","2074","1884","1033"
"1692232","Longueuil, QC","CAR","Audi","S5","2018","BLACK","Technik","9/8/2022","344","4","0.01","210","0","0","210","Turo Standard","119","4","false","https://turo.com/ca/en/car-rental/canada/longueuil-qc/audi/s5/1692232","Long-term car","34752","3891","2141","1619","936"
"2151035","Châteauguay, QC","SUV","Hyundai","Santa Fe","2021","SILVER","Preferred","7/30/2023","19","0","0.00","146","0","0","0","Turo Standard","0","0","false","https://turo.com/ca/en/suv-rental/canada/chateauguay-qc/hyundai/santa-fe/2151035","All-wheel drive, Android Auto, Apple CarPlay, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, USB charger, USB input","28691","2926","1451","2164","1033"
"2173505","Montréal, QC","SUV","Hyundai","Santa Fe Sport","2016","","Base","8/14/2023","4","0","0.00","100","0","0","0","Turo Standard","1","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/hyundai/santa-fe-sport/2173505","All-wheel drive, AUX input, Bluetooth, Heated seats","13242","1868","1915","1473","969"
"582399","Saint-Jérôme, QC","SUV","Hyundai","Santa Fe Sport","2018","BLACK","Premium","3/17/2019","1615","30","0.02","108","14","799","7040","Turo Standard","57","21","true","https://turo.com/ca/en/suv-rental/canada/saint-jerome-qc/hyundai/santa-fe-sport/582399","All-wheel drive, AUX input, Backup camera, Blind spot warning, Bluetooth, Child seat, Heated seats, Snow tires or chains, USB charger, USB input","17674","2098","2019","1330","807"
"2008462","Montréal, QC","SUV","Kia","Seltos","2023","","LX","4/29/2023","111","0","0.00","196","0","0","0","Turo Standard","10","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/kia/seltos/2008462","","28560","","","",""
"2092625","Dollard-des-Ormeaux, QC","SUV","Kia","Seltos","2023","","LX","6/23/2023","56","0","0.00","117","0","0","0","Turo Standard","0","0","false","https://turo.com/ca/en/suv-rental/canada/dollard-des-ormeaux-qc/kia/seltos/2092625","Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, Heated seats, USB charger, USB input","28560","","","",""
"1987792","Montréal, QC","CAR","Nissan","Sentra","2015","","","4/15/2023","125","39","0.31","106","11","1172","3376","Turo Standard","42","24","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/nissan/sentra/1987792","Long-term car, USB input","8727","1526","1829","1443","999"
"1988142","Montréal, QC","CAR","Nissan","Sentra","2013","","","4/15/2023","125","26","0.21","106","12","1181","3992","Turo Standard","21","16","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/nissan/sentra/1988142","Long-term car, USB input","7936","1318","1723","1458","1033"
"1672245","Longueuil , QC","CAR","Nissan","Sentra","2021","BLUE","","8/25/2022","358","36","0.10","110","16","1710","7745","Turo Standard","121","28","true","https://turo.com/ca/en/car-rental/canada/longueuil-qc/nissan/sentra/1672245","Android Auto, AUX input, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, Long-term car, Sunroof, USB input","21896","2186","2182","944","436"
"2138789","Montréal, QC","CAR","Nissan","Sentra","2013","BLUE","SV","7/22/2023","27","2","0.07","89","7","525","525","Turo Standard","12","2","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/nissan/sentra/2138789","AUX input, Bluetooth, Child seat, Long-term car, Pet friendly, USB charger","7936","1318","1723","1458","1033"
"1747327","Montréal, QC","CAR","Nissan","Sentra","2017","","SV","10/17/2022","305","29","0.10","101","22","2091","9541","Turo Standard","71","22","true","https://turo.com/ca/en/car-rental/canada/montreal-qc/nissan/sentra/1747327","AUX input, Keyless entry, Snow tires or chains","11151","1557","1906","1265","830"
"1593305","Montréal, QC","CAR","Nissan","Sentra","2018","BLACK","","7/11/2022","403","14","0.03","107","0","0","5806","Turo Standard","34","12","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/nissan/sentra/1593305","Android Auto, Apple CarPlay, Backup camera, Bluetooth, Heated seats, Sunroof, USB charger, USB input","12963","1823","1986","1254","774"
"2133631","Laval, QC","CAR","Nissan","Sentra","2023","GRAY","SR Midnight Edition","7/19/2023","30","1","0.03","130","14","1845","1845","Turo Standard","8","0","false","https://turo.com/ca/en/car-rental/canada/laval-qc/nissan/sentra/2133631","Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Long-term car, Sunroof, USB charger, USB input","25585","","","",""
"2164441","Montréal, QC","CAR","Nissan","Sentra","2015","","SL","8/7/2023","11","0","0.00","95","0","0","0","Turo Standard","0","0","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/nissan/sentra/2164441","All-wheel drive, Backup camera, Sunroof, USB charger","8727","1526","1829","1443","999"
"1822201","Montréal, QC","PASSENGER_MINIVAN","Toyota","Sienna","2010","","","12/13/2022","248","19","0.08","139","22","2811","8522","Turo Standard","26","8","false","https://turo.com/ca/en/minivan-rental/canada/montreal-qc/toyota/sienna/1822201","AUX input, Long-term car, USB charger","9992","","","",""
"1979460","Montréal, QC","PASSENGER_MINIVAN","Toyota","Sienna","2021","","","4/9/2023","131","2","0.02","158","23","3734","3734","Turo Standard","5","1","false","https://turo.com/ca/en/minivan-rental/canada/montreal-qc/toyota/sienna/1979460","Android Auto, AUX input, Blind spot warning, Bluetooth, Heated seats, Keyless entry, USB charger, USB input","49694","3863","2294","1209","554"
"2057550","Laval, QC","TRUCK","Chevrolet","Silverado 1500","2021","BLACK","LT Trail Boss","6/1/2023","78","9","0.12","128","10","1322","3967","Turo Standard","54","8","true","https://turo.com/ca/en/truck-rental/canada/laval-qc/chevrolet/silverado-1500/2057550","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Bluetooth, GPS, Keyless entry, Snow tires or chains, USB charger, USB input","46397","4436","2320","1271","581"
"1814957","Montréal, QC","TRUCK","Chevrolet","Silverado 1500 LTD","2022","","","12/7/2022","254","22","0.09","199","2","348","7333","Turo Standard","29","18","true","https://turo.com/ca/en/truck-rental/canada/montreal-qc/chevrolet/silverado-1500-ltd/1814957","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Bluetooth, GPS, Pet friendly, Snow tires or chains, USB charger, USB input","39359","3609","2359","977","349"
"2160930","Dorval, QC","TRUCK","Chevrolet","Silverado 3500HD","2022","","High Country","8/5/2023","13","0","0.00","280","0","0","0","Turo Standard","1","0","false","https://turo.com/ca/en/truck-rental/canada/dorval-qc/chevrolet/silverado-3500hd/2160930","Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Sunroof, USB charger, USB input","73395","5503","2482","1267","477"
"2136547","Montréal, QC","CAR","Hyundai","Sonata","2022","","Sport","7/21/2023","28","2","0.07","129","4","527","527","Turo Standard","4","0","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/hyundai/sonata/2136547","Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, Sunroof, USB charger, USB input","26919","2730","1451","2164","1033"
"2160465","Montréal, QC","CAR","Hyundai","Sonata Hybrid","2014","SILVER","Limited w/Technology Pkg","8/5/2023","13","0","0.00","112","0","0","0","Turo Standard","1","0","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/hyundai/sonata-hybrid/2160465","AUX input, Backup camera, Bluetooth, GPS, Heated seats, Keyless entry, Sunroof, USB charger, USB input","12669","1850","1847","1587","1033"
"2142740","Longueuil, QC","SUV","Kia","Sorento","2016","WHITE","2.4L LX","7/25/2023","24","5","0.21","109","10","1084","1084","Turo Standard","15","2","false","https://turo.com/ca/en/suv-rental/canada/longueuil-qc/kia/sorento/2142740","All-wheel drive, Long-term car, Snow tires or chains, USB charger","13382","1958","1926","1499","981"
"2173803","Mont-Royal, QC","SUV","Kia","Sorento","2016","","2.4L LX","8/14/2023","4","0","0.00","111","0","0","0","Turo Standard","1","0","false","https://turo.com/ca/en/suv-rental/canada/mont-royal-qc/kia/sorento/2173803","AUX input, Bluetooth, Heated seats, Pet friendly, Snow tires or chains, USB charger, USB input","13382","1937","1924","1494","978"
"2099658","Montréal, QC","SUV","Kia","Sorento","2019","WHITE","EX","6/28/2023","51","6","0.12","190","11","1735","1735","Turo Standard","20","5","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/kia/sorento/2099658","Long-term car","23180","2792","2122","1352","760"
"2164752","Montréal, QC","SUV","Kia","Sorento","2016","","2.0L Turbo EX","8/8/2023","10","2","0.20","115","0","0","0","Turo Standard","5","1","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/kia/sorento/2164752","All-wheel drive, Backup camera, Blind spot warning, Bluetooth, Heated seats, USB charger","16837","","","",""
"1848823","Saint-Lambert, QC","CAR","Kia","Soul","2023","","EX Premium","1/4/2023","226","3","0.01","109","21","1467","6363","Turo Standard","3","2","false","https://turo.com/ca/en/car-rental/canada/saint-lambert-qc/kia/soul/1848823","Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, Heated seats, Snow tires or chains, USB charger, USB input","25379","2461","2339","698","299"
"1714522","Montréal, QC","CAR","Kia","Soul","2020","RED","","9/23/2022","329","3","0.01","122","0","0","632","Turo Standard","13","2","true","https://turo.com/ca/en/car-rental/canada/montreal-qc/kia/soul/1714522","AUX input, Backup camera, Blind spot warning, Bluetooth, Long-term car, USB charger, USB input","19538","2141","1451","1995","1033"
"1424675","Saint-Eustache, QC","CAR","Kia","Soul","2014","WHITE","","4/5/2022","500","33","0.07","72","24","2469","16232","Turo Standard","61","26","true","https://turo.com/ca/en/car-rental/canada/saint-eustache-qc/kia/soul/1424675","AUX input, Bluetooth, Heated seats, Long-term car, USB charger, USB input","9723","1518","1795","1501","1033"
"1389753","Montréal, QC","CAR","Chevrolet","Spark","2013","RED","LS","3/10/2022","526","157","0.30","90","21","1623","9493","Turo Standard","127","130","true","https://turo.com/ca/en/car-rental/canada/montreal-qc/chevrolet/spark/1389753","AUX input, GPS, Snow tires or chains","7384","1346","1729","1469","1033"
"2147296","Laval, QC","CAR","Chevrolet","Spark","2017","","LT","7/27/2023","22","0","0.00","100","0","0","0","Turo Standard","0","0","false","https://turo.com/ca/en/car-rental/canada/laval-qc/chevrolet/spark/2147296","Android Auto, AUX input, Backup camera, Bluetooth, GPS, USB charger, USB input","12166","1524","1900","1251","824"
"2071774","Laval, QC","CAR","Chevrolet","Spark","2021","","LS","6/10/2023","69","0","0.00","106","0","0","0","Turo Standard","0","0","false","https://turo.com/ca/en/car-rental/canada/laval-qc/chevrolet/spark/2071774","Apple CarPlay, AUX input, Backup camera, Bluetooth, GPS, Pet friendly, Snow tires or chains, USB charger, USB input","14487","1635","1451","2164","1033"
"2116587","Montréal, QC","SUV","Kia","Sportage","2019","GRAY","EX Premium","7/9/2023","40","1","0.03","110","2","220","220","Turo Standard","2","1","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/kia/sportage/2116587","All-wheel drive, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Sunroof, USB input","20281","2411","2093","1282","729"
"2125094","Montreal, QC","SUV","Kia","Sportage","2019","","EX Premium","7/14/2023","35","0","0.00","127","9","831","831","Turo Standard","0","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/kia/sportage/2125094","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Bluetooth, GPS, Heated seats, Keyless entry, USB charger, USB input","20281","2411","2093","1282","729"
"2085066","Montréal, QC","SUV","Kia","Sportage","2022","BLACK","LX","6/19/2023","60","0","0.00","132","0","0","348","Turo Standard","2","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/kia/sportage/2085066","All-wheel drive, Android Auto, Backup camera, Bluetooth, Child seat, GPS, Heated seats, USB charger, USB input","21709","2447","2283","798","299"
"2039565","Montréal, QC","SUV","Kia","Sportage","2017","","","5/20/2023","90","0","0.00","110","0","0","0","Turo Standard","8","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/kia/sportage/2039565","","17189","2226","1991","1467","920"
"1836270","Montréal, QC","CARGO_VAN","Mercedes-Benz","Sprinter Cargo","2013","WHITE","","12/26/2022","235","16","0.07","250","1","250","3818","Turo Standard","24","11","false","https://turo.com/ca/en/van-rental/canada/montreal-qc/mercedes-benz/sprinter-cargo/1836270","Blind spot warning, Bluetooth, Long-term car, Pet friendly, Snow tires or chains, USB input","35994","","","",""
"2083811","Côte Saint-Luc, QC","SUV","Audi","SQ5","2022","","Technik","6/18/2023","61","0","0.00","289","24","4111","4654","Turo Standard","29","0","false","https://turo.com/ca/en/suv-rental/canada/cote-saint-luc-qc/audi/sq5/2083811","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Sunroof, USB charger","53067","5503","2446","1181","439"
"2170239","Montréal, QC","SUV","Audi","SQ5","2022","","Progressiv","8/11/2023","7","0","0.00","300","0","0","0","Turo Standard","1","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/audi/sq5/2170239","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Pet friendly, Snow tires or chains, Sunroof, USB charger, USB input","46925","4875","1451","2164","1033"
"1581463","Montréal, QC","CAR","Ford","Taurus","2011","","SEL","7/5/2022","409","8","0.02","110","0","0","318","Turo Standard","16","5","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/ford/taurus/1581463","Android Auto, AUX input, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, USB input","7496","1569","1718","1596","1033"
"1990703","Laval, QC","SUV","Kia","Telluride","2022","BLACK","","4/17/2023","123","1","0.01","225","2","450","1800","Turo Standard","23","1","false","https://turo.com/ca/en/suv-rental/canada/laval-qc/kia/telluride/1990703","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Sunroof, USB charger, USB input","52613","","","",""
"1988171","Montréal, QC","SUV","GMC","Terrain","2022","","SLE","4/15/2023","125","0","0.00","130","0","0","918","Turo Standard","3","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/gmc/terrain/1988171","","29250","2816","1454","2042","1033"
"2109706","Montréal, QC","SUV","GMC","Terrain","2022","","SLT","7/4/2023","45","4","0.09","110","23","2530","3080","Turo Standard","46","3","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/gmc/terrain/2109706","Long-term car","29525","3200","1451","2164","1033"
"1744101","Montréal, QC","SUV","Volkswagen","Tiguan","2010","GRAY","Trendline","10/14/2022","308","53","0.17","115","16","990","4167","Turo Standard","44","42","true","https://turo.com/ca/en/suv-rental/canada/montreal-qc/volkswagen/tiguan/1744101","AUX input, Heated seats, Long-term car, Snow tires or chains, USB charger","7263","1360","1649","1551","1033"
"1321632","Montréal, QC","SUV","Volkswagen","Tiguan","2018","","Highline","1/9/2022","586","28","0.05","209","0","0","5989","Turo Standard","61","26","true","https://turo.com/ca/en/suv-rental/canada/montreal-qc/volkswagen/tiguan/1321632","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Snow tires or chains, Sunroof, USB charger, USB input","23727","2743","2074","1461","866"
"2097660","Montréal, QC","SUV","Volkswagen","Tiguan","2016","BLACK","Comfortline","6/27/2023","52","2","0.04","122","2","252","576","Turo Standard","17","2","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/volkswagen/tiguan/2097660","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Bluetooth, Heated seats, Keyless entry, Sunroof, USB charger, USB input","17437","1736","1898","1431","951"
"1893672","Deux-Montagnes, QC","SUV","Volkswagen","Tiguan","2019","","","2/6/2023","193","2","0.01","124","2","248","248","Turo Standard","17","2","false","https://turo.com/ca/en/suv-rental/canada/deux-montagnes-qc/volkswagen/tiguan/1893672","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Snow tires or chains, Sunroof, USB charger, USB input","22874","2472","2098","1294","735"
"2155533","Pointe-Claire, QC","CAR","Acura","TL","2012","","w/Tech Pkg","8/2/2023","16","1","0.06","80","8","600","600","Turo Standard","7","1","false","https://turo.com/ca/en/car-rental/canada/pointe-claire-qc/acura/tl/2155533","Long-term car","10393","1798","1780","1629","1033"
"2135383","Montreal, QC","CARGO_VAN","Ford","Transit Cargo","2023","","Base","7/20/2023","29","1","0.03","200","10","2000","2000","Turo Standard","4","1","false","https://turo.com/ca/en/van-rental/canada/montreal-qc/ford/transit-cargo/2135383","All-wheel drive, Apple CarPlay, AUX input, Backup camera, Bluetooth, Snow tires or chains, USB input","56003","5389","2490","1013","299"
